Immobilienart,Region,Zeitabschnitt,"Index final(Basis: 2010_1 = 100)"
gebrauchte Eigentumswohnungen,Hamburger Umland,2019_2,
gebrauchte Eigentumswohnungen,Hamburger Umland,2019_3,
gebrauchte Eigentumswohnungen,Hamburger Umland,2019_4,
gebrauchte Eigentumswohnungen,Hamburger Umland,2020_1,
gebrauchte Eigentumswohnungen,Hamburger Umland,2020_2,
gebrauchte Eigentumswohnungen,Hamburger Umland,2020_3,
gebrauchte Eigentumswohnungen,Hamburger Umland,2020_4,
gebrauchte Eigentumswohnungen,Hamburger Umland,2021_1,
gebrauchte Eigentumswohnungen,Hamburger Umland,2021_2,
gebrauchte Eigentumswohnungen,Hamburger Umland,2021_3,
gebrauchte Eigentumswohnungen,Hamburger Umland,2021_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2000_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2000_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2000_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2000_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2001_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2001_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2001_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2001_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2002_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2002_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2002_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2002_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2003_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2003_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2003_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2003_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2004_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2004_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2004_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2004_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2005_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2005_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2005_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2005_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2006_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2006_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2006_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2006_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2007_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2007_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2007_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2007_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2008_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2008_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2008_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2008_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2009_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2009_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2009_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2009_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2010_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2010_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2010_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2010_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2011_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2011_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2011_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2011_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2012_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2012_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2012_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2012_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2013_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2013_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2013_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2013_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2014_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2014_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2014_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2014_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2015_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2015_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2015_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2015_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2016_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2016_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2016_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2016_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2017_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2017_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2017_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2017_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2018_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2018_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2018_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2018_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2019_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2019_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2019_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2019_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2020_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2020_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2020_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2020_4,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2021_1,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2021_2,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2021_3,
gebrauchte Eigentumswohnungen,Östliches Niedersachsen,2021_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2000_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2000_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2000_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2000_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2001_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2001_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2001_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2001_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2002_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2002_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2002_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2002_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2003_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2003_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2003_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2003_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2004_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2004_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2004_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2004_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2005_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2005_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2005_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2005_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2006_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2006_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2006_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2006_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2007_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2007_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2007_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2007_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2008_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2008_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2008_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2008_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2009_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2009_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2009_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2009_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2010_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2010_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2010_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2010_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2011_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2011_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2011_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2011_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2012_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2012_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2012_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2012_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2013_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2013_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2013_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2013_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2014_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2014_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2014_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2014_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2015_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2015_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2015_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2015_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2016_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2016_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2016_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2016_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2017_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2017_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2017_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2017_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2018_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2018_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2018_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2018_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2019_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2019_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2019_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2019_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2020_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2020_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2020_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2020_4,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2021_1,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2021_2,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2021_3,
gebrauchte Eigentumswohnungen,Hannover - Braunschweig - Wolfsburg,2021_4,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2000_1,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2000_2,"156,15"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2000_3,"154,47"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2000_4,"151,5"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2001_1,"147,56"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2001_2,"147,72"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2001_3,"149,85"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2001_4,"149,31"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2002_1,"148,41"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2002_2,"147,66"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2002_3,"144,07"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2002_4,"140,71"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2003_1,"137,86"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2003_2,"134,45"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2003_3,"132,64"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2003_4,"131,96"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2004_1,"131,97"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2004_2,"128,99"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2004_3,"122,7"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2004_4,"120,74"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2005_1,"126,35"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2005_2,"129,87"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2005_3,"125,08"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2005_4,"119,99"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2006_1,"117,93"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2006_2,"119,34"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2006_3,"121,61"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2006_4,"120,92"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2007_1,"116,65"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2007_2,"117,32"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2007_3,"118,27"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2007_4,"110,63"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2008_1,"103,5"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2008_2,"101,4"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2008_3,"100,35"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2008_4,"99,41"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2009_1,"98,71"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2009_2,"99,82"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2009_3,"100,16"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2009_4,"98,6"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2010_1,100
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2010_2,"102,38"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2010_3,"102,54"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2010_4,"101,37"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2011_1,"99,49"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2011_2,"99,51"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2011_3,"101,25"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2011_4,"101,99"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2012_1,"101,95"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2012_2,"102,66"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2012_3,"103,49"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2012_4,"103,67"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2013_1,"104,82"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2013_2,"105,98"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2013_3,"106,31"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2013_4,"107,89"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2014_1,"109,55"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2014_2,"109,12"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2014_3,"109,33"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2014_4,"110,59"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2015_1,"111,4"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2015_2,"113,11"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2015_3,"114,43"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2015_4,"115,54"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2016_1,"119,43"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2016_2,"123,42"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2016_3,"125,08"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2016_4,"127,1"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2017_1,"129,02"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2017_2,"133,43"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2017_3,"136,15"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2017_4,"137,32"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2018_1,"138,44"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2018_2,"143,91"
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2018_3,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2018_4,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2019_1,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2019_2,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2019_3,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2019_4,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2020_1,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2020_2,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2020_3,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2020_4,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2021_1,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2021_2,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2021_3,
gebrauchte Eigentumswohnungen,Südliches Niedersachsen,2021_4,
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2000_1,
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2000_2,"106,74"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2000_3,"105,79"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2000_4,"101,41"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2001_1,"102,5"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2001_2,"106,66"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2001_3,"104,44"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2001_4,"100,5"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2002_1,"100,19"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2002_2,"101,38"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2002_3,"100,61"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2002_4,"99,21"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2003_1,"96,58"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2003_2,"95,11"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2003_3,"96,52"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2003_4,"99,77"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2004_1,"101,89"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2004_2,"100,45"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2004_3,"99,14"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2004_4,"98,04"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2005_1,"97,76"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2005_2,"98,1"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2005_3,"97,68"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2005_4,"97,68"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2006_1,"96,81"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2006_2,"95,57"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2006_3,"96,27"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2006_4,"97,68"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2007_1,"100,08"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2007_2,"98,66"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2007_3,"93,94"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2007_4,"92,04"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2008_1,"93,7"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2008_2,"95,43"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2008_3,"93,11"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2008_4,"91,14"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2009_1,"92,03"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2009_2,"93,35"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2009_3,"95,23"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2009_4,"97,33"
gebrauchte Eigentumswohnungen,Stadt Oldenburg,2010_1,100
