Immobilienart;Region;Zeitabschnitt;Anzahl_Mittel;Index_final
gebrauchte Eigentumswohnungen;4108_4247;2010_4;336,6666667;103,3033096
gebrauchte Eigentumswohnungen;4108_4248;2011_1;198,5;103,8628273
gebrauchte Eigentumswohnungen;4108_4249;2011_2;249;105,9369011
gebrauchte Eigentumswohnungen;4108_4250;2011_3;272;107,8514198
gebrauchte Eigentumswohnungen;4108_4251;2011_4;296,5;108,6389946
gebrauchte Eigentumswohnungen;4108_4252;2012_1;271,5;109,5836779
gebrauchte Eigentumswohnungen;4108_4253;2012_2;323;110,9667678
gebrauchte Eigentumswohnungen;4108_4254;2012_3;289;112,9474041
gebrauchte Eigentumswohnungen;4108_4255;2012_4;357,5;114,3353539
gebrauchte Eigentumswohnungen;4108_4256;2013_1;264,5;115,481934
gebrauchte Eigentumswohnungen;4108_4257;2013_2;282,5;118,1768469
gebrauchte Eigentumswohnungen;4108_4258;2013_3;276;121,9273383
gebrauchte Eigentumswohnungen;4108_4259;2013_4;310,5;123,7021059
gebrauchte Eigentumswohnungen;4108_4260;2014_1;253,5;123,5959067
gebrauchte Eigentumswohnungen;4108_4261;2014_2;285;126,3452333
gebrauchte Eigentumswohnungen;4108_4262;2014_3;280;128,7786223
gebrauchte Eigentumswohnungen;4108_4263;2014_4;309;129,420333
gebrauchte Eigentumswohnungen;4108_4264;2015_1;290;131,9479733
gebrauchte Eigentumswohnungen;4108_4265;2015_2;298,5;135,0050425
gebrauchte Eigentumswohnungen;4108_4266;2015_3;306,5;135,8663274
gebrauchte Eigentumswohnungen;4108_4267;2015_4;348;137,2155163
gebrauchte Eigentumswohnungen;4108_4268;2016_1;312;141,8284247
gebrauchte Eigentumswohnungen;4108_4269;2016_2;338;147,32322
gebrauchte Eigentumswohnungen;4108_4270;2016_3;293;151,6667355
gebrauchte Eigentumswohnungen;4108_4271;2016_4;364;155,3479677
gebrauchte Eigentumswohnungen;4108_4272;2017_1;362;158,8205165
gebrauchte Eigentumswohnungen;4108_4273;2017_2;294;163,0721454
gebrauchte Eigentumswohnungen;4108_4274;2017_3;318;166,565867
gebrauchte Eigentumswohnungen;4108_4275;2017_4;298;170,2182944
gebrauchte Eigentumswohnungen;4108_4276;2018_1;247;171,1820465
gebrauchte Eigentumswohnungen;4108_4277;2018_2;225;173,9172928
gebrauchte Eigentumswohnungen;4108_4278;2018_3;215;179,1194582
gebrauchte Eigentumswohnungen;4108_4279;2018_4;252;
gebrauchte Eigentumswohnungen;4108_4280;2019_1;;
gebrauchte Eigentumswohnungen;4108_4281;2019_2;;
gebrauchte Eigentumswohnungen;4108_4282;2019_3;;
gebrauchte Eigentumswohnungen;4108_4283;2019_4;;
gebrauchte Eigentumswohnungen;4108_4284;2020_1;;
gebrauchte Eigentumswohnungen;4108_4285;2020_2;;
gebrauchte Eigentumswohnungen;4108_4286;2020_3;;
gebrauchte Eigentumswohnungen;4108_4287;2020_4;;
gebrauchte Eigentumswohnungen;4108_4288;2021_1;;
gebrauchte Eigentumswohnungen;4108_4289;2021_2;;
gebrauchte Eigentumswohnungen;4108_4290;2021_3;;
gebrauchte Eigentumswohnungen;4108_4291;2021_4;;
